x,y,indicator
-77.748322,40.866749,0
-77.473824,41.118279,0
-76.782585,41.242805,0
-80.304001,40.732807,0
-78.964142,40.953049,0
-75.155281,40.512997,0
-75.325218,40.363224,0
-80.419121,41.201363,0
-75.142563,39.922367,0
-79.651962,41.485909,0
-75.898537,41.225082,0
-75.843475,41.306984,0
-76.339447,40.783386,0
,,0
-75.098259,40.162827,0
-75.121094,40.13739,0
-75.820435,40.285416,0
-75.810783,39.98568,0
-75.342468,40.115688,0
,,0
-80.116325,42.11245,0
-75.120522,40.117012,0
-80.27314,40.171032,0
-80.273438,40.170925,0
-75.159119,40.022842,0
-77.702446,40.893135,0
-75.358826,39.848793,0
-78.385986,40.520844,0
-76.637733,39.991405,0
-75.660507,40.319725,0
-75.228493,40.739094,0
-77.813866,40.80975,0
-75.550903,40.073586,0
-75.370583,39.839745,0
-78.399704,40.486355,0
-78.415947,40.485489,0
-78.021446,40.49931,0
-76.976585,39.790791,0
-80.324478,40.75209,0
-79.711357,39.912045,0
-80.243179,41.227913,0
-75.952576,39.799789,0
-79.847717,40.444164,0
,,0
-75.580101,40.043575,0
-80.049438,42.129917,0
-80.136147,42.098648,0
-80.142944,42.095718,0
-76.697975,39.865601,0
-75.684082,41.381721,0
-77.468391,41.127663,0
-80.263298,40.728462,0
-80.27317,40.18203,0
-76.788963,40.877861,0
,,0
-76.440308,40.343945,0
-75.212463,39.941029,0
-74.843643,40.134403,0
-75.476112,40.576096,0
-79.317558,40.342182,0
-80.157837,41.637947,0
-80.280624,40.690746,0
-75.912094,41.258816,0
,,0
,,0
-75.835587,41.207558,0
-0.50571001,52.627331,0
-75.382683,40.08952,0
-75.107979,40.005398,0
-75.983597,40.330097,0
-74.900536,40.085934,0
-79.972466,40.460724,0
-78.819954,41.667641,0
-75.6092,41.43679,0
-75.257904,41.576694,0
-76.024918,40.981915,0
-77.052254,40.22036,0
-77.886635,40.774792,0
,,0
-77.845673,40.796738,0
-77.677277,39.779518,0
-75.689621,40.005932,0
-80.422661,41.65736,0
-75.28112,40.241188,0
-75.92852,40.407894,0
,,0
-75.612831,40.747887,0
-79.715401,41.432011,0
-80.506516,41.244431,0
-80.189102,40.513504,0
-79.621231,41.602169,0
-79.559616,40.829147,0
-80.260666,40.693161,0
-79.697655,41.44521,0
,,0
-79.68544,41.091164,0
-75.915916,40.959549,0
-75.40876,39.98629,0
-75.434059,40.127827,0
-77.105766,38.966545,0
-75.235489,39.918629,0
-74.77076,40.166344,0
-75.859016,39.969418,0
-78.445969,41.861027,0
-78.644249,41.931942,0
-78.524216,41.424061,0
,,0
-80.458534,40.418018,0
-80.2556,40.454597,0
-80.223991,40.217083,0
-75.260094,40.397903,0
-75.549286,40.144295,0
-75.610107,40.590488,0
-75.469048,40.616539,0
-75.536385,41.535728,0
-76.964874,40.220901,0
-75.505081,40.046165,0
-80.135895,41.712749,0
-80.180099,41.622341,0
-76.997665,39.792229,0
-75.137306,39.986267,0
-75.121826,40.149647,0
-75.415421,40.117283,0
,,0
-76.317802,40.074837,0
-76.845367,40.236706,0
-75.723297,41.857082,0
-75.159958,40.19146,0
-75.007095,40.091278,0
-74.836823,40.239342,0
-75.340393,39.856209,0
-79.383377,41.292213,0
-75.201698,39.90229,0
-78.680862,41.498398,0
-76.728989,39.954643,0
-76.855133,41.013577,0
-76.011978,41.192104,0
,,0
-80.061607,41.805679,0
-78.427261,40.444004,0
-80.013275,41.019753,0
-75.956848,39.949707,0
-76.771805,39.950428,0
-76.638611,39.90052,0
-79.511612,40.898769,0
-76.683022,39.985409,0
-76.251938,40.043846,0
-75.43264,40.66449,0
-80.04435,40.694393,0
-75.352852,40.455738,0
-75.298836,40.072102,0
-75.309082,40.072052,0
-75.663658,40.242535,0
-75.521667,40.414772,0
-79.143936,41.843979,0
-75.719765,41.51424,0
-75.694687,41.373325,0
-74.857132,40.097752,0
-75.11454,41.751049,0
-76.398697,40.049358,0
-75.274719,41.901699,0
-74.843315,40.126629,0
-74.844872,40.105518,0
-74.898384,40.082104,0
-75.045616,40.018848,0
-79.791237,40.430061,0
,,0
-76.670944,39.758549,0
-74.840866,40.130627,0
-75.884399,41.4641,0
-78.220016,40.666557,0
-76.00589,40.325718,0
-75.333351,40.077389,0
-75.477386,40.56665,0
-76.402351,40.165951,0
-76.174911,40.089935,0
-80.045319,41.517273,0
-75.244148,40.110371,0
,,0
-74.767189,40.193104,0
-75.229996,40.229191,0
-79.94223,42.17437,0
-79.844269,40.79557,0
-79.375648,40.328396,0
-78.506569,40.021351,0
-80.04361,40.694767,0
-78.246284,41.751392,0
-75.332581,40.43964,0
-75.275711,40.105877,0
-80.341072,40.396729,0
-80.48349,40.975414,0
-79.6987,40.2155,0
-75.195229,41.018494,0
-75.337639,40.75573,0
-80.104408,41.168922,0
-78.824715,41.655296,0
-75.579666,40.516949,0
-75.723297,41.857082,0
,,0
-80.10321,40.365253,0
-79.165192,40.539707,0
-76.893806,40.322109,0
-76.170967,40.184956,0
-77.570374,40.632324,0
-76.301003,40.374535,0
-79.835373,41.402603,0
-75.101448,40.179779,0
,,0
-75.62265,41.406937,0
-78.430481,41.457668,0
-78.705223,41.352154,0
-79.84285,40.874092,0
-79.64608,39.94194,0
-79.940094,41.7253,0
-79.676971,41.625278,0
-80.13475,40.353958,0
-79.958687,40.194851,0
-76.839752,40.16798,0
-75.664246,40.271992,0
-75.248253,40.117912,0
-74.842415,40.132603,0
-75.132591,40.170177,0
-75.845291,39.973816,0
-79.526772,40.835567,0
-80.406929,41.350666,0
-80.116211,42.110634,0
-79.722107,40.982086,0
-79.665482,40.330128,0
-79.79834,40.421513,0
-77.485435,41.103031,0
,,0
-76.208481,40.780628,0
-75.301216,39.887074,0
-74.813835,40.137108,0
-79.793747,40.502224,0
-75.261948,40.86079,0
-75.964767,40.47427,0
-76.429001,39.985699,0
-76.323563,40.038288,0
-76.786995,39.95927,0
-76.838188,40.167599,0
-75.581093,40.021431,0
-75.375313,40.080257,0
-75.130066,39.971397,0
-77.642326,41.734398,0
-78.024055,41.768021,0
-80.455215,41.174877,0
-79.763145,40.217392,0
-80.356346,40.651737,0
-78.753563,41.120728,0
-79.894135,40.441902,0
-79.870377,40.499691,0
-75.564781,39.969807,0
-75.216042,39.934402,0
-75.027786,40.282024,0
-75.592766,39.956837,0
-75.69751,41.418953,0
-75.901009,41.276402,0
-76.012177,41.193954,0
-76.944145,40.225185,0
,,0
-76.607086,39.903244,0
,,0
-77.227844,40.195896,0
-75.927948,40.404865,0
-75.272766,39.912384,0
-75.100655,39.991528,0
-75.526085,40.131054,0
-80.079872,42.117752,0
-76.406395,40.046841,0
-77.577469,40.592751,0
-75.967514,40.801605,0
-75.887085,40.441544,0
-75.849205,40.218842,0
-76.599998,39.901772,0
-75.545509,40.062641,0
-75.404053,39.874203,0
-75.288124,40.006466,0
-75.404297,39.826885,0
-79.821762,40.546185,0
-77.294617,40.167534,0
-76.495956,40.106201,0
-75.959839,40.335999,0
-76.428833,40.340466,0
-75.608429,40.029991,0
-75.258804,40.668457,0
-75.317513,40.100204,0
-74.77076,40.166344,0
,,0
-79.385086,41.589409,0
-79.676918,40.246304,0
-80.28598,40.711182,0
-80.363419,40.931122,0
-79.84481,40.514072,0
-79.566795,40.586071,0
-76.699554,39.739014,0
-75.187546,39.976696,0
-75.28244,40.208401,0
-74.863098,40.091637,0
-75.236214,39.905579,0
-75.404457,40.095261,0
-75.684212,41.459496,0
-75.063622,40.218758,0
-75.068954,40.008644,0
-75.164673,39.962811,0
-90.079918,41.658993,0
-79.747032,41.407066,0
-80.245903,40.755089,0
-75.062485,40.004349,0
-75.884987,41.227509,0
-76.944534,41.244644,0
-80.041916,40.690491,0
-80.173195,41.635586,0
-80.431381,41.114502,0
-75.195541,40.631512,0
-76.513977,41.977695,0
-76.171997,40.695503,0
-75.539513,40.040985,0
-75.403114,39.833691,0
-75.537209,40.604935,0
-76.536919,41.982189,0
-79.732399,40.442303,0
-78.924492,40.325253,0
-80.048347,42.143528,0
-76.371407,40.095215,0
-79.550987,40.274906,0
,,0
-79.123543,41.462044,0
-79.90239,40.35857,0
-80.330048,40.687885,0
-75.94957,40.400852,0
-75.409142,40.073193,0
-75.30706,40.177147,0
-75.32505,40.098152,0
-75.826462,41.265568,0
-75.978561,40.968781,0
-76.388588,40.049809,0
-79.036613,39.79805,0
-80.140274,41.625767,0
-75.283577,40.29211,0
-79.324654,40.638485,0
-80.127831,42.10062,0
-76.828239,40.258705,0
-76.345978,40.768879,0
,,0
-77.232079,39.832104,0
-75.160461,39.931946,0
-75.098244,39.979343,0
,,0
-80.01297,40.418091,0
-75.224754,39.976219,0
-79.616432,40.835281,0
-79.905174,40.340332,0
-74.885979,40.085857,0
-75.706039,41.412544,0
-80.176903,40.455379,0
-80.306923,40.854382,0
-80.284859,40.857479,0
-75.502045,40.216297,0
-75.883018,40.164001,0
-77.554688,40.704704,0
,,0
-78.950439,41.734592,0
-77.503288,41.112255,0
-76.862183,40.81234,0
-75.31205,40.38216,0
-75.91777,41.241508,0
-76.188629,40.636276,0
-76.482162,40.03138,0
-79.714355,39.871155,0
-80.001518,40.444218,0
-80.270538,42.021542,0
-80.125092,40.907578,0
-75.316818,39.865604,0
-75.349838,40.453178,0
-80.2556,40.454597,0
-78.413445,40.356934,0
-80.102043,40.3657,0
-78.689445,40.735874,0
-75.730713,40.29192,0
-78.726746,41.426212,0
-77.436363,41.135094,0
-77.05442,41.227943,0
-75.403114,39.833691,0
-79.132164,40.531631,0
-78.427025,40.4645,0
-76.792503,40.130779,0
-76.9179,40.856701,0
-76.72303,39.977329,0
-76.724297,39.971966,0
-76.861107,40.262047,0
-76.054008,40.857506,0
-74.928482,40.082787,0
-75.517517,40.034912,0
-75.351082,40.08392,0
-75.320419,40.731895,0
-77.554688,40.704704,0
-76.892166,40.961441,0
-80.034462,42.140163,0
-78.384483,41.965115,0
-76.562775,40.056454,0
-76.194466,40.637508,0
-75.715317,39.84288,0
-78.397034,40.522392,0
-79.358574,40.319954,0
-79.859863,40.178631,0
-75.02681,40.025181,0
-75.689125,40.242802,0
-77.785736,40.920124,0
-77.996201,39.931801,0
-75.290466,39.868496,0
-75.149666,40.305702,0
-80.428619,41.987343,0
-79.82782,42.19585,0
-76.229622,40.689392,0
-76.731018,39.980804,0
,,0
-75.184677,40.892727,0
-76.85334,40.842361,0
-80.313438,40.6917,0
-75.325859,40.096249,0
-79.720856,40.344807,0
-80.367744,40.967052,0
-75.317635,39.964931,0
-74.775543,40.208168,0
-75.682281,41.390011,0
,,0
,,0
-77.032372,41.238476,0
-76.939545,40.051926,0
,,0
,,0
,,0
-76.412292,40.340412,0
-79.740578,40.678509,0
-76.515991,39.968487,0
,,0
-75.618546,40.314777,0
-75.081711,39.993107,0
,,0
-74.942108,40.152458,0
-75.032799,40.11179,0
-79.86512,40.153164,0
-79.720528,40.570126,0
-75.262741,39.90062,0
-79.564949,40.311214,0
-74.774345,40.158749,0
-80.345428,42.025341,0
-79.690216,39.879276,0
-75.9674,40.501125,0
-74.817917,40.140762,0
,,0
-75.495476,39.8745,0
-75.947296,40.105526,0
,,0
-76.443077,41.762352,0
-75.227798,40.244652,0
-75.411514,39.823368,0
,,0
-79.820091,40.561462,0
-78.726746,41.426212,0
,,0
-80.279739,40.855114,0
,,0
-79.375824,41.19939,0
-76.900726,40.011292,0
-79.285767,41.20113,0
-75.222321,40.676552,0
-79.276039,41.216202,0
-79.908951,40.344933,0
-80.226463,40.629925,0
-79.338997,41.205898,0
-80.10321,40.365253,0
-79.276039,41.216202,0
,,0
,,0
-75.966316,40.799465,0
-80.211143,40.565361,0
-80.127312,41.7188,0
,,0
-80.017418,42.06041,0
-76.548439,40.794327,0
,,0
-80.278175,40.677017,0
-80.015129,42.140301,0
,,0
-78.050621,40.465496,0
-75.662682,41.424141,0
-75.689728,41.381012,0
-80.217018,40.726292,0
-78.64772,41.957134,0
-79.958527,40.470592,0
-77.724777,40.917732,0
-79.937553,40.488876,0
-79.893478,40.326015,0
-77.475388,40.887314,0
,,0
-79.918854,40.494179,0
-76.326904,40.301659,0
-79.98407,40.4589,0
-79.946159,40.508152,0
-79.958527,40.470592,0
-76.960693,39.810055,0
-75.237289,39.923504,0
,,0
-76.862808,39.879486,0
-75.142761,39.946442,0
,,0
-76.697884,39.96299,0
-75.139374,39.97628,0
-79.607391,40.631382,0
-75.160263,39.997852,0
-78.744026,41.477951,0
-79.958527,40.470592,0
-75.459137,40.60413,0
-75.338867,40.601585,0
-75.242195,40.101204,0
-75.311935,40.744843,0
-80.024078,40.448914,0
-76.849274,40.239376,0
-75.476601,40.654781,0
-75.245132,40.317928,0
-75.327766,40.212448,0
-76.504791,40.110191,0
-79.874069,40.499245,0
-76.839882,40.235989,0
-75.206032,40.69389,0
-75.299103,40.372475,0
-75.631996,40.334789,0
,,0
-80.267868,40.170898,0
-77.585205,39.747005,0
-75.229767,40.68206,0
-75.316673,40.365265,0
-77.899384,40.345047,0
-80.273651,40.181267,0
-76.763618,40.12582,0
-75.336159,40.599571,0
-75.880997,40.468021,0
-78.051147,40.451527,0
-80.263214,40.181316,0
-75.402702,40.712257,0
-75.385399,39.837765,0
,,0
-75.446701,40.589531,0
,,0
-75.928192,40.325592,0
-77.182411,40.202503,0
-76.296402,40.157906,0
-76.025162,40.942715,0
-74.854401,40.15509,0
-76.37825,40.164032,0
-75.969063,40.953518,0
-76.402351,40.165951,0
-75.9879,40.957699,0
-75.162292,39.90395,0
,,0
-79.963173,42.164349,0
-75.507027,41.569778,0
-75.149948,39.945724,0
-77.503288,41.112255,0
-76.00341,41.207405,0
-78.580147,40.926392,0
-78.051666,41.800743,0
-76.872047,41.16925,0
-80.462219,40.416824,0
-78.036995,41.755047,0
-76.787994,41.208336,0
-75.118935,39.978127,0
-76.787903,40.854939,0
-75.873734,41.252953,0
-75.160843,40.002621,0
-76.612923,40.148602,0
-76.78923,40.864777,0
-75.878487,41.252422,0
-75.108818,39.996246,0
-75.254784,41.572968,0
-76.443062,41.001881,0
-75.905746,41.262821,0
-75.147087,39.934731,0
-79.912582,41.493099,0
-76.431007,40.338799,0
-76.608124,40.961491,0
-75.855042,41.280293,0
-75.769646,40.800903,0
-76.478836,40.381592,0
-76.559341,40.785446,0
-75.83847,41.317703,0
-77.001427,40.215134,0
-76.200508,40.817688,0
,,0
-80.127617,40.51112,0
-76.736908,40.190887,0
-0.88332999,52.25,0
-80.112587,41.566338,0
-76.851738,40.255726,0
-78.645096,41.95755,0
,,0
-75.30957,40.073158,0
-76.922287,41.247784,0
-75.870285,40.08009,0
-75.413437,39.812119,0
-77.914207,40.810204,0
-75.33242,40.113529,0
-75.3004,40.072628,0
-75.25985,39.917854,0
,,0
,,0
-79.625343,40.037514,0
-80.210373,40.492531,0
-76.5756,40.959946,0
-79.985939,40.470039,0
-75.184685,40.002579,0
-78.116402,40.6623,0
,,0
-80.359009,41.002911,0
-75.333931,39.870087,0
-74.843674,40.123852,0
-79.594093,40.91864,0
-75.138084,39.911137,0
-75.873734,41.252953,0
-76.349609,41.753307,0
,,0
-76.853188,41.017174,0
-79.17128,41.187618,0
-76.923592,41.253345,0
-79.883476,40.02383,0
-80.305351,40.681767,0
,,0
,,0
-77.436607,41.135159,0
-79.868156,40.493828,0
-79.88604,40.119934,0
-80.103874,40.400986,0
-79.132362,41.836052,0
-80.343201,40.89035,0
-80.247864,40.179413,0
-75.284019,39.871258,0
-76.390907,40.277061,0
-80.458961,40.813828,0
-76.872162,40.214626,0
-76.41935,40.088314,0
-78.643898,41.945614,0
-76.243004,41.057354,0
-75.673653,41.410225,0
,,0
-79.958527,40.470592,0
-77.001122,41.24382,0
-74.849487,40.19202,0
,,0
-75.34285,40.256466,0
-75.241791,39.876862,0
-75.302643,40.107521,0
-75.059975,40.191425,0
-80.222237,40.430477,0
-79.839264,40.441109,0
-78.265175,40.657368,0
-75.959572,40.17395,0
,,0
-75.379128,40.090179,0
-75.236809,39.961491,0
-75.33371,40.109428,0
-75.342331,40.179909,0
-79.523438,40.457577,0
-75.348877,40.35191,0
-79.8797,40.415245,0
,,0
-75.72039,41.398972,0
-75.594955,41.663803,0
-76.702286,39.959602,0
-75.622398,40.333118,0
-75.008957,40.038113,0
-75.093063,39.992867,0
-77.066101,41.233784,0
-75.725319,39.855053,0
-76.303886,40.157898,0
,,0
-75.324387,40.617519,0
-79.619797,40.172401,0
-75.845863,39.986416,0
-79.960594,40.345142,0
-79.562462,40.584831,0
-75.167793,40.384369,0
-75.276138,40.069736,0
-75.388199,40.168571,0
-75.221581,39.913971,0
-75.149132,40.03035,0
-75.319283,40.10667,0
-75.040405,40.162113,0
-76.808929,39.781654,0
,,0
-75.240158,40.038574,0
-76.711853,39.975327,0
-80.059669,42.142117,0
-75.142303,40.147194,0
-79.529251,40.14735,0
-75.279488,40.23167,0
-79.898918,40.363926,0
-75.25322,39.899734,0
-78.586327,41.934448,0
-79.848473,40.704884,0
-75.085236,40.179947,0
-75.927025,41.209366,0
-75.233849,39.930084,0
-79.558556,40.566746,0
-75.130638,40.310352,0
,,0
,,0
-79.935791,42.168629,0
-75.149422,39.977589,0
,,0
-76.862808,39.879486,0
-75.479103,40.694321,0
-75.27092,40.345142,0
,,0
-74.924957,40.10675,0
-75.371109,39.840656,0
-80.152115,40.467808,0
-75.336937,39.901142,0
-79.317482,41.849842,0
-76.028656,40.941502,0
-76.315186,40.046368,0
-75.414078,39.820927,0
-76.785355,41.205597,0
-74.936722,40.072502,0
-76.824898,41.240799,0
-76.805038,41.204422,0
-80.396957,41.403751,0
-75.324432,39.861752,0
-76.675026,40.039314,0
-79.903473,39.842216,0
-78.379021,40.523563,0
-75.423645,39.828621,0
,,0
-75.519073,40.642872,0
-80.084732,40.491436,0
-75.200867,39.920074,0
-79.965477,40.664825,0
-76.675026,40.039314,0
-75.087311,39.982391,0
-80.328506,40.770073,0
-75.177818,39.954155,0
-76.802399,41.1623,0
-76.72551,41.198689,0
-76.783333,41.208977,0
,,0
,,0
-76.36377,40.638245,0
-78.671204,41.480934,0
,,0
-80.38504,40.340157,0
-75.303802,39.949039,0
-80.26944,40.852283,0
-75.973465,40.958641,0
-75.085083,39.991421,0
-78.55027,39.978497,0
-80.463264,39.884094,0
-76.56765,40.070995,0
-76.716309,40.193909,0
-79.895332,40.857536,0
,,0
,,0
-76.875145,40.268204,0
-75.206253,40.076149,0
-75.221649,39.913574,0
-78.395302,41.960499,0
-79.522049,40.457417,0
,,0
-76.704895,39.962471,0
-75.184311,40.993328,0
,,0
-78.63945,40.410629,0
-79.960114,40.458168,0
-79.666252,41.325588,0
-75.574066,40.769161,0
,,0
-80.341003,42.020344,0
-75.094566,39.99469,0
-75.101463,39.982975,0
-75.367867,40.099621,0
-75.41362,40.689056,0
-75.565376,40.149467,0
-75.333122,40.077679,0
-76.377068,40.558437,0
-75.07431,40.125713,0
-75.602013,40.015079,0
-75.608833,40.024147,0
-75.253754,39.986431,0
-75.540108,40.74958,0
-75.709839,41.384548,0
-75.357552,40.08535,0
,,0
-75.53833,40.294273,0
-80.118149,42.106613,0
-75.307838,40.284775,0
-79.903069,40.291271,0
-79.145241,41.844559,0
,,0
-75.936951,40.427353,0
-77.522301,41.097309,0
,,0
-75.38633,40.107006,0
-75.716789,41.401249,0
-77.448738,41.129108,0
-75.355362,40.097931,0
,,0
-77.325981,41.178791,0
-77.488235,41.1036,0
-77.577469,40.592751,0
,,0
-75.281502,40.105289,0
-79.966896,40.466167,0
-79.621414,40.395584,0
-77.457634,41.129631,0
-75.302544,40.108295,0
-77.43029,41.121277,0
-76.41201,40.345276,0
,,0
-77.448814,41.127026,0
-75.333122,40.077679,0
-77.468765,41.114288,0
-75.362869,40.094685,0
,,0
-77.444839,41.147907,0
,,0
,,0
-75.488922,41.611614,0
,,0
-79.660461,41.380547,0
,,0
,,0
,,0
-78.1166,41.1199,0
-77.503288,41.112255,0
-76.90152,41.175568,0
-78.206367,40.923847,0
-78.650871,41.872356,0
-75.750267,40.664074,0
-78.223618,41.103516,0
-75.104393,39.994259,0
-78.172577,40.98798,0
,,0
-76.492134,40.358746,0
-78.804695,41.117439,0
,,0
-76.13868,39.731277,0
-75.221573,40.995712,0
-76.340286,39.840313,0
,,0
,,0
,,0
-76.853912,41.033058,0
-79.338799,40.599602,0
-75.887787,40.048019,0
-76.734505,39.991634,0
-79.494446,40.491295,0
-75.228333,40.69796,0
-76.414528,40.798923,0
,,0
,,0
,,0
-77.496376,39.743153,0
-80.125259,41.40432,0
-76.805283,40.900543,0
-80.073105,41.879559,0
-75.734558,40.875324,0
-80.11953,40.490746,0
-75.132179,40.004147,0
-76.708801,39.980824,0
-76.657486,40.873489,0
-75.360077,40.105572,0
,,0
,,0
,,0
-85.448959,38.767422,0
-77.177116,40.413773,0
-75.359444,39.918179,0
,,0
-75.022491,40.030865,0
-75.336021,39.973213,0
,,0
-79.718201,41.016899,0
-77.718544,41.3316,0
,,0
,,0
-76.764076,40.280235,0
,,0
-79.221985,41.836899,0
-79.645699,40.368999,0
-79.120148,41.830067,0
,,0
,,0
,,0
-77.302795,41.99437,0
-77.296883,41.740192,0
-75.612572,41.947525,0
-76.116226,41.33691,0
,,0
-77.551895,41.749893,0
,,0
-77.448128,41.137428,0
-76.717285,40.176697,0
,,0
,,0
-76.549194,41.70554,0
-76.437958,40.990971,0
-76.896973,41.272324,0
-76.261536,41.04295,0
,,0
-76.382408,41.194736,0
-76.786674,41.864059,0
,,0
-79.990967,41.973904,0
-76.441498,40.34449,0
-76.373512,40.053448,0
-76.434776,40.631657,0
-76.319939,40.669437,0
-77.507011,40.630585,0
-79.763145,40.217392,0
,,0
-79.749542,40.388931,0
-79.898529,40.231674,0
-80.274231,40.865723,0
-75.476471,41.650841,0
-75.183296,39.954853,0
,,0
-76.569221,40.950893,0
-75.049515,40.015007,0
-80.147476,42.094223,0
,,0
-78.979408,40.922302,0
-76.698502,40.197601,0
-75.149513,40.099651,0
-77.058556,39.859364,0
-76.699165,39.97401,0
-75.413437,39.812119,0
,,0
-75.262741,39.90062,0
-77.036102,40.105995,0
,,0
-75.58149,39.943432,0
-75.224976,40.158211,0
,,0
-78.235939,40.484219,0
,,0
-75.496536,40.529076,0
-76.960632,39.813534,0
-78.394539,40.522224,0
,,0
,,0
,,0
-75.970016,41.54213,0
,,0
,,0
-75.709229,41.366657,0
-75.504921,40.407021,0
-78.451241,40.408718,0
,,0
,,0
-75.130592,40.968109,0
-78.415947,40.485489,0
-75.884064,41.243423,0
-80.110161,42.039829,0
-75.397453,39.829945,0
-77.649185,39.941174,0
-78.43605,40.406883,0
-75.32605,41.08741,0
-75.276024,39.889629,0
-75.959816,39.897213,0
-76.684906,39.983845,0
,,0
,,0
-75.585968,40.03286,0
-78.220016,40.666557,0
,,0
,,0
-77.207497,40.222401,0
-75.822067,39.984413,0
-75.70079,40.002331,0
,,0
-76.237999,40.334591,0
,,0
-75.17157,40.081795,0
-75.614357,40.029434,0
-75.348686,40.123058,0
-77.5084,40.637798,0
-74.174461,42.952778,0
-76.420784,40.336868,0
-74.840202,40.113659,0
-75.289383,40.247597,0
-75.667488,40.006615,0
-76.977264,39.803814,0
,,0
-75.208496,40.13549,0
-75.197227,40.579445,0
-75.327927,40.108814,0
-75.324112,40.06818,0
-76.406395,41.007557,0
-74.818581,40.13578,0
,,0
-77.560036,40.617325,0
-75.962486,40.301407,0
-75.303551,40.076599,0
-76.741455,39.857681,0
,,0
-75.132782,39.986748,0
-75.267082,40.26244,0
-75.351578,40.121571,0
-76.763618,40.12582,0
-74.960838,40.37748,0
-76.980011,40.273964,0
-75.35659,40.081352,0
-75.574287,40.13026,0
-80.334229,40.211716,0
-79.746933,41.990055,0
-75.33403,40.108913,0
,,0
-76.165703,40.173401,0
-75.219055,39.932392,0
,,0
-74.913155,40.158611,0
-76.292984,39.997509,0
-77.2883,41.446499,0
-75.223396,39.907356,0
-74.942436,40.098228,0
-80.428207,41.944717,0
-76.445557,41.764812,0
,,0
-76.882744,40.960922,0
-78.004189,41.032139,0
-76.332024,40.348862,0
-79.874611,40.294025,0
-77.190758,40.26125,0
,,0
,,0
-76.78933,40.119324,0
-76.460899,40.806843,0
-75.231552,40.157635,0
-76.423637,41.036472,0
-80.153831,42.107773,0
-79.972832,40.228634,0
,,0
-79.806496,41.877659,0
-76.677132,40.780285,0
-77.658585,41.106495,0
-78.262268,40.86272,0
-76.446548,40.999546,0
,,0
-78.226379,41.103958,0
-76.299835,41.070747,0
-76.520096,41.977993,0
-76.955666,41.119396,0
,,0
-77.946304,41.028362,0
,,0
-77.267136,41.207596,0
-76.449089,41.766415,0
-80.328835,40.423088,0
-76.463509,40.164814,0
,,0
,,0
-75.121315,39.978088,0
-76.402351,40.165951,0
,,0
-75.374687,40.112671,0
,,0
-76.45015,40.750412,0
-78.740173,41.115372,0
,,0
-76.578484,39.92902,0
-77.310722,41.012272,0
-76.789459,41.780602,0
,,0
-76.718468,40.276299,0
,,0
-75.675964,41.441963,0
-80.342056,41.013149,0
-80.060028,42.131313,0
-80.039635,40.472256,0
-80.3442,40.994904,0
-79.963173,42.164349,0
-80.01725,40.439915,0
-80.365433,40.976448,0
-79.434921,41.477589,0
,,0
-79.445442,41.48418,0
-80.056465,42.127621,0
-80.363281,40.706707,0
-79.127075,41.466484,0
-78.674026,41.492123,0
-79.98777,40.462193,0
-79.807785,40.391541,0
,,0
-79.935791,42.168629,0
-79.975616,40.458076,0
-78.580315,41.931469,0
-79.458336,41.290901,0
-79.844887,40.341248,0
-79.842331,40.523029,0
-80.337044,40.89312,0
-79.337494,41.205055,0
-79.326012,41.201195,0
,,0
-80.502052,41.259541,0
-80.032745,41.6721,0
-79.386688,41.214783,0
-80.29464,40.858356,0
-79.800865,41.727871,0
-80.499352,41.198666,0
-79.831207,41.396793,0
,,0
-79.957451,42.137051,0
-79.58065,41.596004,0
-79.127289,41.838734,0
-79.636414,41.502563,0
-79.382011,40.309628,0
-79.362801,40.30983,0
,,0
-80.184113,40.256603,0
-80.202621,40.258141,0
-79.768745,40.575119,0
,,0
-79.941391,40.207581,0
-79.577599,40.289799,0
-80.390831,40.35503,0
-79.712685,40.319584,0
-80.326134,40.273621,0
-79.560432,40.594509,0
-76.924911,41.247387,0
-79.763199,40.563194,0
-80.257149,40.206753,0
-79.300743,40.333237,0
-77.979271,41.770386,0
-79.540649,40.301586,0
-80.068115,40.769592,0
-79.069351,40.005516,0
-79.621353,40.33012,0
-77.046494,41.254658,0
-78.237526,41.50948,0
-79.163223,40.588783,0
-79.574303,40.166336,0
-78.021996,41.774658,0
-77.061882,41.226204,0
-79.976494,40.930882,0
,,0
-79.529251,40.14735,0
-76.95578,41.243866,0
-77.314285,41.184963,0
-79.973976,40.007141,0
-79.534737,40.304497,0
-77.099602,41.313599,0
,,0
,,0
,,0
,,0
-80.297089,40.741573,0
-79.613754,40.325184,0
-79.994186,40.435421,0
-77.56575,40.59264,0
-79.327454,40.688969,0
-80.074615,40.415947,0
,,0
-76.197136,40.692055,0
-76.417068,40.799938,0
,,0
-77.655914,41.738853,0
-77.47908,40.899952,0
,,0
-77.772568,40.910198,0
,,0
-78.665054,41.803665,0
,,0
-78.047287,41.620449,0
-77.043678,40.788486,0
-79.034966,41.70229,0
,,0
-77.662697,41.97028,0
-78.526199,40.970745,0
-77.853455,41.469231,0
-77.032372,41.238476,0
-79.432487,41.909039,0
-78.624168,41.856216,0
-78.451241,40.408718,0
-80.060837,42.030231,0
-79.992462,41.977173,0
,,0
,,0
,,0
-76.258011,40.690376,0
-78.42971,40.384975,0
-75.359444,39.918179,0
-78.429993,39.732716,0
-76.376793,41.016098,0
,,0
-78.547966,39.887341,0
-79.651733,41.928238,0
